Date,Open,High,Low,Close,Adj Close,Volume,News,trend_1d,log_returns,volatility_5d,DistRoBERTa_sentiment_scores,FinBERT_sentiment_scores,DeBERTa_sentiment_scores,DistRoBERTa_sentiment_vector,FinBERT_sentiment_vector,DeBERTa_sentiment_vector,DistRoBERTa_adjusted_score,FinBERT_adjusted_score,DeBERTa_adjusted_score,volatility_1d,DistRoBERTa_raw_score,FinBERT_raw_score,DeBERTa_raw_score,DistRoBERTa_predictions,FinBERT_predictions,DeBERTa_predictions
2009-06-09,22.059999,22.32,21.879999,22.08,22.08,50887700,,0.0212861865942028,0.0013596648675144,0.1320606007612256,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0
2009-06-10,22.17,22.620001,22.120001,22.549999,22.549999,61297200,,0.0124168963377779,0.0210628001938938,0.1602426246300218,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1
2009-06-11,22.59,23.26,22.57,22.83,22.83,65124600,,0.0219010074463426,0.0123404389389156,0.1611017581358183,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1
2009-06-12,22.9,23.379999,22.74,23.33,23.33,50963500,,0.0038576939562795,0.0216646254916345,0.183680492977427,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1
2009-06-15,23.23,23.540001,23.02,23.42,23.42,69089600,"Insurance Giant A.I.G. Takes Ex-Chief to Court : The company contends Maurice R. Greenberg plundered a trust that it says was set up to pay top performers.I.B.M. to Help Clients Fight Cost and Complexity : I.B.M. is getting behind cloud computing, which allows vast stores of information and processing resources to be tapped using a PC, cellphone or other device.",0.0012809991460289,0.0038502721362327,0.1496071501258568,"[{'label': 'negative', 'score': 0.9960054755210876}, {'label': 'neutral', 'score': 0.002748243510723114}, {'label': 'positive', 'score': 0.0012463628081604838}]","[{'label': 'neutral', 'score': 0.6342712044715881}, {'label': 'negative', 'score': 0.32239797711372375}, {'label': 'positive', 'score': 0.043330807238817215}]","[{'label': 'negative', 'score': 0.5049101114273071}, {'label': 'neutral', 'score': 0.47577354311943054}, {'label': 'positive', 'score': 0.019316356629133224}]","(0.002748243510723114, 0.0012463628081604838, 0.9960054755210876)","(0.6342712044715881, 0.043330807238817215, 0.32239797711372375)","(0.47577354311943054, 0.019316356629133224, 0.5049101114273071)",-0.9975004050927626,-0.7630440419639004,-0.926305298163413,,-0.9960054755210876,-0.32239797711372375,-0.5049101114273071,0,0,0
2009-06-16,23.469999,24.110001,23.440001,23.450001,23.450001,105295600,,0.0098080592832383,0.0012801793666393,0.1499657928921909,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1
2009-06-17,23.5,23.82,23.17,23.68,23.68,86483100,,-0.0076013513513513,0.0097602724795941,0.1267997567619728,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1
2009-06-18,23.620001,23.690001,23.299999,23.5,23.5,58852200,An Outlook Storage Locker : Outlook 2007 used to be fine but now it’s really slow. Is there anything I can do to speed it up?Places to See as You Navigate : How do I add points of interest files to my Nuvi GPS?,0.024255319148936,-0.0076303888656916,0.1724366428204516,"[{'label': 'negative', 'score': 0.6973477602005005}, {'label': 'neutral', 'score': 0.2971731126308441}, {'label': 'positive', 'score': 0.005479112267494202}]","[{'label': 'neutral', 'score': 0.8847848773002625}, {'label': 'negative', 'score': 0.08451707661151886}, {'label': 'positive', 'score': 0.030698031187057495}]","[{'label': 'neutral', 'score': 0.9304071664810181}, {'label': 'negative', 'score': 0.06347735226154327}, {'label': 'positive', 'score': 0.006115402095019817}]","(0.2971731126308441, 0.005479112267494202, 0.6973477602005005)","(0.8847848773002625, 0.030698031187057495, 0.08451707661151886)","(0.9304071664810181, 0.006115402095019817, 0.06347735226154327)",-0.9844083586381547,-0.4671179539974043,-0.8242517586331718,,-0.6973477602005005,-0.08451707661151886,-0.06347735226154327,0,0,0
2009-06-19,24.040001,24.34,23.75,24.07,24.07,115459000,,-0.032820897382634,0.0239658306448672,0.1860258592912667,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0
2009-06-22,23.950001,23.950001,23.25,23.280001,23.280001,71291600,People and Accounts of Note : Webdenda.,0.0025772765215947,-0.033371585976418,0.3400961634177084,"[{'label': 'neutral', 'score': 0.9998929500579834}, {'label': 'negative', 'score': 6.418494012905285e-05}, {'label': 'positive', 'score': 4.2941082938341424e-05}]","[{'label': 'neutral', 'score': 0.9326834082603455}, {'label': 'negative', 'score': 0.047102779150009155}, {'label': 'positive', 'score': 0.020213831216096878}]","[{'label': 'neutral', 'score': 0.9995661377906799}, {'label': 'positive', 'score': 0.00026206031907349825}, {'label': 'negative', 'score': 0.00017181516159325838}]","(0.9998929500579834, 4.2941082938341424e-05, 6.418494012905285e-05)","(0.9326834082603455, 0.020213831216096878, 0.047102779150009155)","(0.9995661377906799, 0.00026206031907349825, 0.00017181516159325838)",-0.19830715807816984,-0.3994400161813686,0.20799782772134515,,-6.418494012905285e-05,-0.047102779150009155,0.00026206031907349825,1,0,1
2009-06-23,23.379999,23.66,23.209999,23.34,23.34,56752700,"SkyEurope Will Keep Operating Under Bankruptcy Protection : The Central European discount airline said it would not cancel any scheduled flights..Paid Notice: Deaths  PROKUPETS, RUVIN D : PROKUPETS--Ruvin D. ""Rudy,"" co-founder of Lenel Systems International, now a division of United Technologies Corporation., and a visionary technology entrepreneur, died June 16 in Roches- ter. He was 63. Mr. Prokupets was best known for creating s...",0.005569794344473,0.0025739610398474,0.3408136340643489,"[{'label': 'neutral', 'score': 0.9997172951698303}, {'label': 'negative', 'score': 0.00023409209097735584}, {'label': 'positive', 'score': 4.861144407186657e-05}]","[{'label': 'neutral', 'score': 0.9296659231185913}, {'label': 'positive', 'score': 0.04984544962644577}, {'label': 'negative', 'score': 0.020488668233156204}]","[{'label': 'neutral', 'score': 0.9552479386329651}, {'label': 'negative', 'score': 0.03829898685216904}, {'label': 'positive', 'score': 0.006453170441091061}]","(0.9997172951698303, 4.861144407186657e-05, 0.00023409209097735584)","(0.9296659231185913, 0.04984544962644577, 0.020488668233156204)","(0.9552479386329651, 0.006453170441091061, 0.03829898685216904)",-0.656095958875062,0.41739034037350614,-0.7116040507811255,,-0.00023409209097735584,0.04984544962644577,-0.03829898685216904,0,0,0
2009-06-24,23.450001,23.75,23.360001,23.469999,23.469999,54287700,,0.0136345127240951,0.0055543403969371,0.3337285091189435,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1
2009-06-25,23.43,23.92,23.200001,23.790001,23.790001,57724300,,-0.0184952072931816,0.0135423990939865,0.3440422433458475,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1
2009-06-26,23.57,23.690001,23.32,23.35,23.35,65126400,"Beijing Adds Curbs on Access to Internet : The Chinese Health Ministry moved to block access to medical research papers on sexual subjects.China Steps Up Anti-Pornography Campaign : HONG KONG -- The Chinese Health Ministry has ordered that most Internet users be barred from seeing medical research papers on sexual subjects, the latest move in an anti-pornography campaign that many China experts see as a harbinger of a broader...",0.0218415845824411,-0.0186683822344273,0.3072635259747141,"[{'label': 'negative', 'score': 0.9669747948646545}, {'label': 'neutral', 'score': 0.01961413398385048}, {'label': 'positive', 'score': 0.013410987332463264}]","[{'label': 'negative', 'score': 0.822379469871521}, {'label': 'neutral', 'score': 0.15924882888793945}, {'label': 'positive', 'score': 0.018371690064668655}]","[{'label': 'neutral', 'score': 0.7798707485198975}, {'label': 'negative', 'score': 0.19026997685432434}, {'label': 'positive', 'score': 0.029859187081456184}]","(0.01961413398385048, 0.013410987332463264, 0.9669747948646545)","(0.15924882888793945, 0.018371690064668655, 0.822379469871521)","(0.7798707485198975, 0.029859187081456184, 0.19026997685432434)",-0.972641407951861,-0.9562969617167986,-0.728712120215319,,-0.9669747948646545,-0.822379469871521,-0.19026997685432434,0,0,0
2009-06-29,23.6,24.030001,23.549999,23.860001,23.860001,62854900,Statement From María Belén Chapur : María Belén Chapur wrote a statement that was read on Argentine television station CN5 on Sunday.Yet Another Vogue for the iPhone: Video Games : The ease with which video games can be played on the iPhone and the iPod Touch has spurred lots of attention in the industry.,-0.0037720451059495,0.0216064744660112,0.2401071455761366,"[{'label': 'positive', 'score': 0.9132092595100403}, {'label': 'neutral', 'score': 0.08627482503652573}, {'label': 'negative', 'score': 0.0005159249994903803}]","[{'label': 'neutral', 'score': 0.6278271079063416}, {'label': 'positive', 'score': 0.3581499755382538}, {'label': 'negative', 'score': 0.014022856950759888}]","[{'label': 'neutral', 'score': 0.9486294388771057}, {'label': 'positive', 'score': 0.05049537867307663}, {'label': 'negative', 'score': 0.0008751489804126322}]","(0.08627482503652573, 0.9132092595100403, 0.0005159249994903803)","(0.6278271079063416, 0.3581499755382538, 0.014022856950759888)","(0.9486294388771057, 0.05049537867307663, 0.0008751489804126322)",0.9988707217263201,0.9246433069443679,0.9659279738640882,,0.9132092595100403,0.3581499755382538,0.05049537867307663,0,0,0
2009-06-30,23.969999,24.24,23.629999,23.77,23.77,66452400,,0.0113588977702987,-0.003779177208815,0.2481231664671129,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1
2009-07-01,24.049999,24.299999,23.959999,24.040001,24.040001,54908400,"In 2nd Quarter, Stocks Gained, but for How Long? : Wall Street finished its best quarter in years on Tuesday, but it would take almost three more rallies to return markets to where they were before the financial crisis.",-0.0278702151468297,0.0112948698922412,0.2541703668082294,"[{'label': 'positive', 'score': 0.9995933175086975}, {'label': 'negative', 'score': 0.00027681313804350793}, {'label': 'neutral', 'score': 0.00012986759247723967}]","[{'label': 'positive', 'score': 0.7309327721595764}, {'label': 'neutral', 'score': 0.185000941157341}, {'label': 'negative', 'score': 0.0840662270784378}]","[{'label': 'positive', 'score': 0.9976722598075867}, {'label': 'neutral', 'score': 0.00179010140709579}, {'label': 'negative', 'score': 0.0005376320332288742}]","(0.00012986759247723967, 0.9995933175086975, 0.00027681313804350793)","(0.185000941157341, 0.7309327721595764, 0.0840662270784378)","(0.00179010140709579, 0.9976722598075867, 0.0005376320332288742)",0.9994463018154879,0.7937022569180189,0.9989228076427145,,0.9995933175086975,0.7309327721595764,0.9976722598075867,0,0,0
2009-07-02,23.76,24.040001,23.209999,23.370001,23.370001,65422200,,-0.0072742829578825,-0.0282659599236765,0.3265593350812023,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1
2009-07-06,23.209999,23.280001,22.870001,23.200001,23.200001,49207700,"Despite Turmoil in the Chip Industry, Signs of Hope for Micron Technology : Micron Technology thinks the release of new Windows software and the industry’s shrinking capacity will help it survive this shakeout.Twitter Updates: Coming to Bing : Microsoft is dipping its toe into the hot new area of real-time search. The company said last week that Bing, the search engine it unveiled a month ago, would begin including the latest output of popular Twitter users in its search results.     ''...An Exercise to Raise Dread: 20 Questions : It has to be done: A seasonal look at the incongruities, foibles, double-entendres and soft underbelly of the author’s favorite industry.For Symantec and McAfee, ‘Arms Race’ for Security : Both are trying to get their software tied to more new personal computers, Web sites and Internet service providers.",-0.0288793091000298,-0.0073008695649555,0.3025183578154697,"[{'label': 'positive', 'score': 0.9989542961120605}, {'label': 'negative', 'score': 0.000665350235067308}, {'label': 'neutral', 'score': 0.0003803102590609342}]","[{'label': 'neutral', 'score': 0.833657443523407}, {'label': 'positive', 'score': 0.09725509583950043}, {'label': 'negative', 'score': 0.0690874382853508}]","[{'label': 'neutral', 'score': 0.6469852328300476}, {'label': 'positive', 'score': 0.34069880843162537}, {'label': 'negative', 'score': 0.012315993197262287}]","(0.0003803102590609342, 0.9989542961120605, 0.000665350235067308)","(0.833657443523407, 0.09725509583950043, 0.0690874382853508)","(0.6469852328300476, 0.34069880843162537, 0.012315993197262287)",0.9986687932004965,0.16933526774942548,0.9302239274929346,,0.9989542961120605,0.09725509583950043,0.34069880843162537,0,1,0
2009-07-07,23.08,23.139999,22.459999,22.530001,22.530001,52842500,,0.0013314690931438,-0.0293045229462955,0.2743747130397367,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1
2009-07-08,22.309999,22.690001,22.0,22.559999,22.559999,73023400,,-0.0053190605194619,0.0013305834741998,0.2855691155680656,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1
2009-07-09,22.65,22.809999,22.370001,22.440001,22.440001,46981200,"Battle of the Behemoths : Google’s new operating system will finally pose real competition to Microsoft’s Windows, which has dominated the market since the dawn of the PC.Inside the Times : International     WORLD CUP IN SOUTH AFRICA  Tip of the Week: Quickly Access Folders on Windows XP or Vista : Want quick access to My Computer, My Documents or any folder on your Windows XP or Vista system?E.U. Trust Regulator Warns Drugmakers on Blocking Generics : BRUSSELS -- Europe's antitrust regulator warned drug companies on Wednesday that they would face tougher scrutiny -- and the potential of steep fines -- over practices that prevent lower-cost generic medicines from reaching consumers quickly.     ...Google Operating System Raises Apple Antitrust Issues : Google’s new operating system is likely to create more questions for regulators investigating its shared board members with Apple.IPhone Apps to Organize Your Life : Among thousands of add-on smartphone apps, only a few prove truly useful when it comes to organization.E.U. Takes on Drug Companies for Allegedly Delaying Generics : BRUSSELS -- The European antitrust regulator took aim Wednesday at drug companies based in France, Israel, India and the United States for investigations following a lengthy inquiry into industry practices suspected of keeping low-cost medicines f...",-0.0022282530201312,-0.0053332570858416,0.2234460397690451,"[{'label': 'negative', 'score': 0.9812242984771729}, {'label': 'neutral', 'score': 0.010888021439313889}, {'label': 'positive', 'score': 0.007887674495577812}]","[{'label': 'negative', 'score': 0.7453256249427795}, {'label': 'neutral', 'score': 0.2104395180940628}, {'label': 'positive', 'score': 0.04423481971025467}]","[{'label': 'neutral', 'score': 0.7634968161582947}, {'label': 'negative', 'score': 0.18531672656536102}, {'label': 'positive', 'score': 0.05118643119931221}]","(0.010888021439313889, 0.007887674495577812, 0.9812242984771729)","(0.2104395180940628, 0.04423481971025467, 0.7453256249427795)","(0.7634968161582947, 0.05118643119931221, 0.18531672656536102)",-0.9840509978422937,-0.8879507705589449,-0.567139553796199,,-0.9812242984771729,-0.7453256249427795,-0.18531672656536102,0,0,0
2009-07-10,22.190001,22.540001,22.15,22.389999,22.389999,43229200,"Corrections : An article on Wednesday about a jury verdict favoring Maurice R. Greenberg, former chief of the American International Group, in a lawsuit brought by the company misstated, in some editions, the role of David Boies, who led Mr. Greenberg&#8217;s l...Corrections : NATIONAL.",0.0375167948868599,-0.0022307392699078,0.1911898788475193,"[{'label': 'neutral', 'score': 0.9977046847343445}, {'label': 'negative', 'score': 0.0020846000406891108}, {'label': 'positive', 'score': 0.00021076253324281424}]","[{'label': 'neutral', 'score': 0.6493150591850281}, {'label': 'negative', 'score': 0.3215719759464264}, {'label': 'positive', 'score': 0.02911296673119068}]","[{'label': 'neutral', 'score': 0.9394258856773376}, {'label': 'negative', 'score': 0.04441928118467331}, {'label': 'positive', 'score': 0.016154823824763298}]","(0.9977046847343445, 0.00021076253324281424, 0.0020846000406891108)","(0.6493150591850281, 0.02911296673119068, 0.3215719759464264)","(0.9394258856773376, 0.016154823824763298, 0.04441928118467331)",-0.8163579596213587,-0.8339651169000769,-0.4666095744296478,,-0.0020846000406891108,-0.3215719759464264,-0.04441928118467331,0,0,0
2009-07-13,22.42,23.290001,22.139999,23.23,23.23,67584000,"Chrome vs. Bing vs. You and Me : In the Microsoft-Google war, consumers and innovation both lose.Bing Starts Strong and Keeps Climbing : In the first eight days in June, Bing, from Microsoft, shot past Yahoo’s search engine.Minimalism and PCs : Google's new Chrome operating system is a challenge to Microsoft in several ways. It will offer a free rival to Windows, which can add $25 to $100 to the price of a computer. But it also represents a conceptual slap at the elaborate array of featu...The Paradox of Privacy : The subtle relationship between privacy and control has complicated things for marketers.Study Measures the Chatter of the News Cycle : Findings suggested traditional news sites were typically ahead of blogs by two and a half hours when a story line spread.Giving Back, by Backpack : A new campaign by Staples encourages better-off students to donate 11 “most-needed” school supplies, which include index cards, No. 2 pencils, spiral notebooks and loose-leaf paper.",-0.0051656909169177,0.0368301608344512,0.3765030462458393,"[{'label': 'positive', 'score': 0.9974337220191956}, {'label': 'neutral', 'score': 0.0015899395802989602}, {'label': 'negative', 'score': 0.0009763680282048881}]","[{'label': 'neutral', 'score': 0.8543106913566589}, {'label': 'positive', 'score': 0.09944634139537811}, {'label': 'negative', 'score': 0.046243030577898026}]","[{'label': 'neutral', 'score': 0.8889660239219666}, {'label': 'positive', 'score': 0.06975870579481125}, {'label': 'negative', 'score': 0.041275255382061005}]","(0.0015899395802989602, 0.9974337220191956, 0.0009763680282048881)","(0.8543106913566589, 0.09944634139537811, 0.046243030577898026)","(0.8889660239219666, 0.06975870579481125, 0.041275255382061005)",0.998044154325086,0.36518319831345825,0.2565291745953056,,0.9974337220191956,0.09944634139537811,0.06975870579481125,0,0,1
2009-07-14,23.200001,23.219999,22.860001,23.110001,23.110001,45448700,Bing Delivers Credibility to Microsoft : The once-dubious prospect that Microsoft could shake up the search business has become just a bit more likely.Russian Gas: Black Hats and White Hats in a World of Gray : The big-star confrontation over piping Russian gas to Europe bears the weight of a back story that is full of gray zones and caveats.,0.0437040223408038,-0.0051790792247182,0.28499741355337,"[{'label': 'positive', 'score': 0.9984815716743469}, {'label': 'neutral', 'score': 0.0007868002285249531}, {'label': 'negative', 'score': 0.0007316957926377654}]","[{'label': 'neutral', 'score': 0.6910258531570435}, {'label': 'negative', 'score': 0.25262337923049927}, {'label': 'positive', 'score': 0.056350771337747574}]","[{'label': 'neutral', 'score': 0.638947606086731}, {'label': 'positive', 'score': 0.35591036081314087}, {'label': 'negative', 'score': 0.005142075475305319}]","(0.0007868002285249531, 0.9984815716743469, 0.0007316957926377654)","(0.6910258531570435, 0.056350771337747574, 0.25262337923049927)","(0.638947606086731, 0.35591036081314087, 0.005142075475305319)",0.9985354562104792,-0.6352395743520253,0.9715161845843505,,0.9984815716743469,-0.25262337923049927,0.35591036081314087,1,0,1
2009-07-15,23.75,24.120001,23.559999,24.120001,24.120001,67238700,,0.0132669977915838,0.042775945760754,0.3849651612396754,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1
2009-07-16,23.93,24.440001,23.860001,24.440001,24.440001,64555100,Twitter Hack Raises Flags on Security : A hacker showed the importance of security by exposing confidential information about Twitter after breaking into an employee’s e-mail account.,-0.0061374792906104,0.0131797619015703,0.3490527315981243,"[{'label': 'positive', 'score': 0.8668763637542725}, {'label': 'neutral', 'score': 0.12957191467285156}, {'label': 'negative', 'score': 0.003551740664988756}]","[{'label': 'negative', 'score': 0.8536103963851929}, {'label': 'neutral', 'score': 0.11890555918216705}, {'label': 'positive', 'score': 0.027483979240059853}]","[{'label': 'negative', 'score': 0.7889461517333984}, {'label': 'neutral', 'score': 0.2002507895231247}, {'label': 'positive', 'score': 0.010803028009831905}]","(0.12957191467285156, 0.8668763637542725, 0.003551740664988756)","(0.11890555918216705, 0.027483979240059853, 0.8536103963851929)","(0.2002507895231247, 0.010803028009831905, 0.7889461517333984)",0.9918390947007428,-0.937613994594946,-0.9729839597627338,,0.8668763637542725,-0.8536103963851929,-0.7889461517333984,0,0,0
2009-07-17,24.4,24.450001,24.1,24.290001,24.290001,52860100,"Google’s Profit Surges in Quarter : Google’s net income rose 18 percent in the quarter, suggesting spending on search advertising had stabilized.The 0s and 1s of Computer Warfare : Excessive secrecy may have made our cyberspace insecure in the first place.",0.0098806088974634,-0.0061563910366382,0.3635434685000703,"[{'label': 'positive', 'score': 0.9997150301933289}, {'label': 'negative', 'score': 0.00018683438247535378}, {'label': 'neutral', 'score': 9.816621604841202e-05}]","[{'label': 'negative', 'score': 0.5945095419883728}, {'label': 'positive', 'score': 0.34369757771492004}, {'label': 'neutral', 'score': 0.061792925000190735}]","[{'label': 'positive', 'score': 0.9980917572975159}, {'label': 'neutral', 'score': 0.0014773285947740078}, {'label': 'negative', 'score': 0.0004308966745156795}]","(9.816621604841202e-05, 0.9997150301933289, 0.00018683438247535378)","(0.061792925000190735, 0.34369757771492004, 0.5945095419883728)","(0.0014773285947740078, 0.9980917572975159, 0.0004308966745156795)",0.9996262945613076,-0.26733112444592383,0.9991369316002965,,0.9997150301933289,-0.5945095419883728,0.9980917572975159,0,1,0
2009-07-20,24.440001,24.530001,24.15,24.530001,24.530001,47798000,,0.012229881278847,0.0098321148535197,0.3146868864812715,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1
2009-07-21,24.690001,24.83,24.370001,24.83,24.83,52028400,,-0.0012082561417638,0.0121557004832696,0.281200886692602,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)","(1.0, 0, 0)","(1.0, 0, 0)",0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1
